ClientNumber,MatterNumber,CompletionDate,DateProcessed,DeduplicatedFileSizeGB,NumberofFilesDeduplicated,TotalDocumentsPostFiltering,TotalGBPostFiltering,TotalGBPreExpansion,TicketNumber,CustodianID
94153,282496,2016-01-30 13:30:00.000,2016-01-24 20:45:52.980,0.000,0,48670,7.782,3.629,198452,962377
94153,282496,2016-01-30 13:30:00.000,2016-01-24 20:45:52.980,0.000,0,28738,4.735,2.551,198452,1025372
354962,356992,2016-01-25 18:00:00.000,2016-01-24 20:47:26.200,0.030,33,1057,2.839,2.084,691498,42053
65298,875648,2016-01-25 18:00:00.000,2016-01-24 20:52:41.910,0.000,0,4385,0.954,0.957,382491,NULL
156737,356992,2016-01-25 14:00:00.000,2016-01-24 20:59:52.057,0.000,0,258,0.016,0.001,875537,487653
999425,205440,2016-01-26 08:00:00.000,2016-01-25 01:25:30.877,0.000,0,38317,17.881,9.725,993679,839549
999425,205440,2016-01-26 08:00:00.000,2016-01-25 01:25:30.877,0.000,0,22671,11.877,6.512,993679,839549
999425,205440,2016-01-26 08:00:00.000,2016-01-25 01:25:30.877,0.000,0,17945,7.559,3.952,993679,839549
402481,456640,2016-01-25 19:00:00.000,2016-01-25 01:32:32.667,0.000,0,314,0.244,0.133,129142,NULL
829614,761664,2016-01-26 12:00:00.000,2016-01-25 19:39:40.493,0.000,0,78,0.004,0.004,556291,NULL
417458,8128,2016-01-26 15:30:00.000,2016-01-25 20:11:12.913,0.000,0,257,0.183,0.096,493807,336364
417458,8128,2016-01-26 15:30:00.000,2016-01-25 20:11:12.913,0.012,16,1463,0.553,0.227,493807,206307
417458,8128,2016-01-26 15:30:00.000,2016-01-25 20:11:12.913,0.000,0,6596,10.652,8.018,493807,272805
417458,8128,2016-01-26 15:30:00.000,2016-01-25 20:11:12.913,0.069,171,2,0.000,0.034,493807,3730
417458,8128,2016-01-26 15:30:00.000,2016-01-25 20:11:12.913,0.024,121,6475,10.627,8.018,493807,272805
354962,356992,2016-01-26 22:30:00.000,2016-01-26 06:26:55.230,0.388,337,2486,1.755,1.639,674433,42053
992808,267456,2016-01-26 16:00:00.000,2016-01-26 15:38:58.677,0.000,0,18,0.018,0.008,1042511,622353
992808,267456,2016-01-26 16:00:00.000,2016-01-26 15:38:58.677,0.000,0,23,0.026,0.023,1042511,27997
156737,356992,2016-01-27 15:00:00.000,2016-01-27 01:09:09.973,0.000,0,3,0.001,0.000,792575,487653
354962,356992,2016-01-27 23:30:00.000,2016-01-27 05:56:42.633,16.728,7229,3623,4.090,18.068,730091,42053
1029912,662208,2016-01-30 17:00:00.000,2016-01-27 15:19:48.250,0.343,39,324,0.202,0.527,601710,NULL
612247,653952,2016-01-30 09:00:00.000,2016-01-27 15:52:19.967,0.000,0,17,0.001,0.001,292703,74287
680061,16960,2016-01-27 10:58:00.000,2016-01-27 15:58:19.427,0.006,38,193,0.050,0.056,230219,557678
711041,316288,2016-01-30 13:00:00.000,2016-01-27 18:25:33.307,0.000,0,597,0.294,0.066,598297,47898
354962,356992,2016-01-31 16:30:00.000,2016-01-27 20:53:47.770,13.459,3624,4788,32.103,37.812,535813,42053
331126,159680,2016-01-30 09:00:00.000,2016-01-27 20:59:29.150,0.000,0,25,0.025,0.025,719852,NULL
337915,436672,2016-02-03 00:00:00.000,2016-01-28 06:22:04.077,0.000,0,0,0.000,0.000,39354,485189
337915,436672,2016-02-03 00:00:00.000,2016-01-28 06:22:04.077,0.000,0,0,0.000,0.000,39354,859336
337915,436672,2016-02-03 00:00:00.000,2016-01-28 06:22:04.077,0.000,0,0,0.000,0.000,39354,859336
337915,436672,2016-02-03 00:00:00.000,2016-01-28 06:22:04.077,0.000,0,0,0.000,0.000,39354,485189
337915,436672,2016-02-03 00:00:00.000,2016-01-28 06:22:04.077,6.152,19235,44908,19.954,11.301,39354,859336
337915,436672,2016-02-03 00:00:00.000,2016-01-28 06:22:04.077,3.236,8786,1321,0.714,1.680,39354,485189
337915,436672,2016-04-18 10:53:00.000,2016-01-28 06:23:10.373,10.457,31347,161719,46.208,22.588,532400,673226
802975,723648,2016-01-31 17:00:00.000,2016-01-30 14:02:55.223,0.000,0,461,0.215,0.209,98425,283218
527094,653952,2016-01-31 11:00:00.000,2016-01-30 14:48:46.440,0.000,0,41,0.059,0.059,219980,NULL
527094,653952,2016-01-31 11:00:00.000,2016-01-30 14:49:46.033,0.022,566,574,0.023,0.045,713026,450292
527094,653952,2016-01-31 11:00:00.000,2016-01-30 14:49:46.033,0.016,291,631,0.046,0.053,713026,1040278
527094,653952,2016-01-31 11:00:00.000,2016-01-30 14:49:46.033,0.074,802,838,0.077,0.150,713026,820929
527094,653952,2016-01-31 11:00:00.000,2016-01-30 15:01:50.333,6.217,265610,314549,32.907,23.990,157496,581958
802975,419136,2016-01-31 18:00:00.000,2016-01-30 15:45:42.967,0.219,30,587,2.213,1.709,588058,NULL
680061,16960,2016-01-31 14:00:00.000,2016-01-30 18:23:07.203,0.000,1,157,0.048,0.048,91599,557678
1008164,571264,2016-01-31 16:30:00.000,2016-01-30 20:26:54.003,0.000,0,3862,1.744,0.229,522161,705132
337915,436672,2016-02-07 10:00:00.000,2016-01-31 14:58:00.417,0.046,162,135917,49.199,20.080,706200,902321
337915,436672,2016-02-07 10:00:00.000,2016-01-31 14:58:00.417,16.858,46430,89351,24.145,17.521,706200,694186
337915,436672,2016-02-07 10:00:00.000,2016-01-31 14:58:00.417,27.257,61668,18820,8.924,15.227,706200,573719
331126,159680,2016-02-01 11:00:00.000,2016-01-31 20:52:50.767,0.000,0,4,0.008,0.004,827755,NULL
475161,746752,2016-02-02 14:00:00.000,2016-01-31 20:54:14.783,0.000,0,120,0.102,0.041,272225,NULL
802975,723648,2016-02-02 17:00:00.000,2016-02-01 07:04:33.940,0.000,0,2003,2.196,1.619,147257,283218
627006,124032,2016-02-02 12:00:00.000,2016-02-01 15:24:22.297,0.041,143,1399,0.529,0.283,824342,NULL
354962,356992,2016-02-02 12:00:00.000,2016-02-01 16:46:38.537,12.574,11037,7189,10.053,13.730,761858,42053
47322,811904,2016-02-02 15:00:00.000,2016-02-01 17:17:05.537,0.000,0,3758,0.109,0.016,143844,275306
47322,811904,2016-02-02 15:00:00.000,2016-02-01 17:17:05.537,0.436,3890,2796,0.232,0.477,143844,637658
992808,267456,2016-02-01 15:00:00.000,2016-02-01 17:31:38.657,0.000,0,97,0.091,0.091,883413,483165
984543,50752,2016-02-02 13:00:00.000,2016-02-01 18:42:19.727,0.000,0,43,0.031,0.031,820929,NULL
829614,761664,2016-02-02 13:00:00.000,2016-02-01 18:54:47.200,0.000,0,13,0.001,0.001,265399,NULL
732230,865088,2016-02-02 15:00:00.000,2016-02-01 19:06:34.193,0.000,0,5,0.000,0.000,758445,12404
732230,865088,2016-02-02 15:00:00.000,2016-02-01 19:06:34.193,0.000,0,158,0.005,0.003,758445,916138
732230,865088,2016-02-02 15:00:00.000,2016-02-01 19:06:34.193,0.000,0,99,0.026,0.009,758445,611633
732230,865088,2016-02-02 15:00:00.000,2016-02-01 19:06:34.193,0.000,0,20,0.008,0.008,758445,637171
715264,217792,2016-02-02 16:00:00.000,2016-02-02 14:15:08.317,1.459,3112,10312,4.404,9.568,446025,316202
95875,851264,2016-02-03 11:00:00.000,2016-02-02 15:16:20.833,0.000,0,3,0.000,0.000,137018,NULL
680061,16960,2016-02-03 11:00:00.000,2016-02-02 15:17:12.100,0.000,0,4,0.007,0.007,630064,557678
732230,865088,2016-02-04 09:00:00.000,2016-02-02 16:47:06.140,0.000,0,20,0.008,0.008,12050,637171
732230,865088,2016-02-04 09:00:00.000,2016-02-02 16:47:06.140,0.000,0,5,0.000,0.000,12050,12404
732230,865088,2016-02-04 09:00:00.000,2016-02-02 16:47:06.140,0.000,0,21,0.003,0.003,12050,916138
732230,865088,2016-02-04 09:00:00.000,2016-02-02 16:47:06.140,0.000,0,8,0.018,0.009,12050,611633
1008164,571264,2016-02-03 13:30:00.000,2016-02-02 18:34:24.950,0.000,0,50,0.022,0.022,505096,705132
346789,859392,2016-02-03 15:30:00.000,2016-02-02 19:34:32.107,0.007,32,1468,0.447,0.264,442612,NULL
354962,356992,2016-02-03 17:00:00.000,2016-02-02 20:24:22.560,7.112,10822,27767,11.297,12.336,133605,42053
160319,605056,2016-02-06 09:00:00.000,2016-02-03 11:32:44.500,0.000,0,16625,2.696,2.582,255160,254651
680061,16960,2016-02-06 12:00:00.000,2016-02-03 16:20:46.153,0.001,8,276,0.058,0.059,623238,557678
827654,653952,2016-02-06 12:00:00.000,2016-02-03 17:08:39.027,0.000,0,446,1.769,1.769,560754,618979
191958,921408,2016-02-07 15:00:00.000,2016-02-03 19:26:52.017,0.000,18,415,0.055,0.030,435786,205345
191958,921408,2016-02-07 15:00:00.000,2016-02-03 19:26:52.017,0.001,54,542,0.197,0.096,435786,974661
191958,921408,2016-02-07 15:00:00.000,2016-02-03 19:26:52.017,0.000,6,5680,0.761,0.387,435786,1040514
191958,921408,2016-02-07 15:00:00.000,2016-02-03 19:26:52.017,0.222,1498,7797,0.803,0.579,435786,933974
191958,921408,2016-02-07 15:00:00.000,2016-02-03 19:26:52.017,0.101,1621,2158,0.173,0.178,435786,606146
191958,921408,2016-02-07 15:00:00.000,2016-02-03 19:26:52.017,2.091,15430,23942,2.540,3.406,435786,681180
191958,921408,2016-02-07 15:00:00.000,2016-02-03 19:26:52.017,0.000,0,4214,1.142,0.636,435786,205345
191958,921408,2016-02-07 15:00:00.000,2016-02-03 19:26:52.017,0.000,2,2540,0.388,0.215,435786,721710
191958,921408,2016-02-07 15:00:00.000,2016-02-03 19:26:52.017,0.254,1206,18439,4.432,2.571,435786,386688
191958,921408,2016-02-07 15:00:00.000,2016-02-03 19:26:52.017,0.000,6,1871,0.103,0.103,435786,570632
191958,921408,2016-02-07 15:00:00.000,2016-02-03 19:26:52.017,1.842,6915,18121,7.606,6.844,435786,866014
191958,921408,2016-02-07 15:00:00.000,2016-02-03 19:26:52.017,0.061,82,21192,11.094,8.358,435786,12209
354962,356992,2016-02-09 10:00:00.000,2016-02-03 20:43:50.540,21.414,3472,49336,36.337,48.776,928832,42053
354962,356992,2016-02-06 17:00:00.000,2016-02-03 20:57:12.570,0.988,2830,1942,0.751,0.716,373302,42053
992808,267456,2016-02-03 14:30:00.000,2016-02-03 20:58:38.713,0.000,0,3,0.005,0.005,866348,27997
402481,964032,2016-02-07 13:00:00.000,2016-02-04 00:39:18.820,35.921,19576,9982,11.472,6.105,741380,202448
789319,356992,2016-02-08 14:00:00.000,2016-02-06 18:15:10.447,0.966,997,12647,1.079,2.044,244921,536179
47322,856960,2016-02-07 12:00:00.000,2016-02-06 19:59:25.843,0.000,0,78,0.071,0.071,57469,NULL
674429,828736,2016-02-07 14:00:00.000,2016-02-06 21:25:40.490,0.000,0,1,0.000,0.000,977664,NULL
1029912,662208,2016-02-07 17:00:00.000,2016-02-07 10:25:05.763,0.000,0,119,0.009,0.009,422134,NULL
1037476,356992,2016-02-07 14:00:00.000,2016-02-07 14:19:22.507,2.465,4520,3348,2.554,1.993,852696,NULL
354962,356992,2016-02-08 11:00:00.000,2016-02-07 14:33:59.090,0.098,198,972,0.840,0.404,297166,42053
769775,356992,2016-02-07 19:00:00.000,2016-02-07 14:46:23.213,1.167,1488,1657,1.250,1.312,727728,NULL
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,0.125,770,9036,0.891,0.655,665244,721710
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,0.556,4394,38482,5.560,3.586,665244,448902
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,0.033,386,4503,0.559,0.349,665244,810312
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,4.180,11514,28222,8.249,6.786,665244,192433
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,0.080,544,1883,0.199,0.178,665244,1033930
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,2.934,11069,5158,1.000,2.245,665244,319262
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,3.352,22616,48937,6.668,5.204,665244,866014
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,3.434,21149,27830,4.275,4.544,665244,423029
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,0.469,2253,740,0.102,0.330,665244,378754
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,0.390,12122,138024,28.207,20.679,665244,205345
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,0.618,3094,62940,7.433,4.883,665244,645929
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,0.501,2459,114304,26.422,13.898,665244,448297
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,1.749,4826,28796,7.614,4.926,665244,974661
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,9.077,33881,102929,20.342,19.602,665244,386688
191958,921408,2016-02-14 10:00:00.000,2016-02-07 16:13:46.343,5.265,15124,74818,12.381,10.137,665244,790814
992808,267456,2016-02-08 10:00:00.000,2016-02-07 18:44:02.460,0.000,0,12,0.043,0.043,356237,27997
201737,496128,2016-02-08 15:00:00.000,2016-02-07 21:57:33.787,0.000,0,177,0.568,0.568,106301,NULL
1037476,356992,2016-02-08 12:00:00.000,2016-02-08 13:49:01.150,0.000,0,203,0.027,0.019,842457,NULL
992808,267456,2016-02-08 12:00:00.000,2016-02-08 14:19:07.000,0.000,0,2,0.000,0.000,286927,27997
201737,935936,2016-02-10 09:00:00.000,2016-02-08 19:27:14.087,0.000,0,199,0.041,0.041,99475,NULL
971652,653952,2016-02-09 16:00:00.000,2016-02-08 20:42:54.950,0.000,0,15,0.003,0.001,342585,667111
732230,865088,2016-02-10 15:00:00.000,2016-02-08 20:45:08.937,0.000,0,9,0.024,0.024,526624,464699
732230,865088,2016-02-10 15:00:00.000,2016-02-08 20:45:08.937,0.000,0,3,0.002,0.002,526624,502493
732230,865088,2016-02-10 15:00:00.000,2016-02-08 20:45:08.937,0.001,47,483,0.679,0.660,526624,40316
732230,865088,2016-02-10 15:00:00.000,2016-02-08 20:45:08.937,0.000,0,7,0.009,0.009,526624,519871
732230,865088,2016-02-10 15:00:00.000,2016-02-08 20:45:08.937,0.000,0,40,0.047,0.025,526624,257787
764748,678336,2016-02-10 17:00:00.000,2016-02-08 21:09:48.080,0.023,62,1068,1.420,1.434,832218,NULL
802975,306496,2016-02-13 17:00:00.000,2016-02-09 14:10:12.423,0.009,8,1311,2.057,2.066,1016257,837852
354962,356992,2016-02-10 11:00:00.000,2016-02-09 14:41:42.937,0.098,162,2675,1.162,0.626,828805,42053
591418,148416,2016-02-10 11:00:00.000,2016-02-09 18:53:50.867,0.000,0,24,0.007,0.004,950360,NULL
802975,653952,2016-02-13 09:00:00.000,2016-02-09 23:53:01.777,0.000,0,20,1.177,1.177,578869,283218
346789,859392,2016-02-10 18:00:00.000,2016-02-10 12:01:48.917,0.001,20,2529,1.272,0.792,207378,374392
346789,859392,2016-02-10 18:00:00.000,2016-02-10 12:01:48.917,0.034,22,2679,1.586,0.830,207378,39070
346789,859392,2016-02-10 18:00:00.000,2016-02-10 12:01:48.917,0.124,346,4593,1.761,1.357,207378,107342
346789,859392,2016-02-10 18:00:00.000,2016-02-10 12:01:48.917,0.659,2918,8967,4.069,3.092,207378,832056
346789,859392,2016-02-10 18:00:00.000,2016-02-10 12:01:48.917,0.558,752,818,0.562,0.616,207378,648440
346789,859392,2016-02-10 18:00:00.000,2016-02-10 12:01:48.917,0.090,87,330,0.133,0.182,207378,1033431
346789,859392,2016-02-10 18:00:00.000,2016-02-10 12:01:48.917,1.103,1958,3530,1.620,1.895,207378,305570
346789,859392,2016-02-10 18:00:00.000,2016-02-10 12:01:48.917,0.014,74,112,0.040,0.040,207378,984514
346789,859392,2016-02-10 18:00:00.000,2016-02-10 12:01:48.917,0.426,664,1226,0.880,0.887,207378,720692
346789,859392,2016-02-10 18:00:00.000,2016-02-10 12:01:48.917,1.629,3812,1575,0.636,1.549,207378,870391
346789,859392,2016-02-10 18:00:00.000,2016-02-10 12:01:48.917,2.877,5245,5746,3.599,4.057,207378,819062
680061,16960,2016-02-13 15:00:00.000,2016-02-10 19:18:17.537,0.000,1,84,0.076,0.076,634527,557678
354962,356992,2016-02-13 17:00:00.000,2016-02-10 21:04:37.030,0.206,308,2518,1.443,0.730,940121,42053
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.486,732,0,0.000,0.298,1020720,374392
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.741,1209,0,0.000,0.353,1020720,39070
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.300,697,0,0.000,0.178,1020720,374392
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.617,540,0,0.000,0.323,1020720,39070
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.578,887,0,0.000,0.368,1020720,374392
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.578,833,0,0.000,0.377,1020720,107342
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.547,657,7,0.000,0.411,1020720,107342
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.653,906,3,0.000,0.477,1020720,107342
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.902,784,25,0.002,0.540,1020720,832056
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,2.265,2644,1,0.000,1.441,1020720,832056
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.394,842,18,0.001,0.255,1020720,832056
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.436,535,0,0.000,0.226,1020720,648440
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.382,491,0,0.000,0.212,1020720,648440
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,1.537,2226,5604,3.837,3.256,1020720,374392
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,1.519,2147,5793,2.233,1.839,1020720,39070
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.011,14,0,0.000,0.007,1020720,832056
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.698,621,0,0.000,0.369,1020720,39070
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.507,1077,2009,0.570,0.707,1020720,1033431
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.726,1101,0,0.000,0.480,1020720,305570
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,1.782,2931,486,0.336,1.201,1020720,648440
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.153,265,0,0.000,0.124,1020720,1033431
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.063,119,0,0.000,0.062,1020720,1033431
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.826,1630,0,0.000,0.535,1020720,305570
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.186,156,0,0.000,0.111,1020720,720692
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.574,1237,0,0.000,0.356,1020720,305570
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.023,10,0,0.000,0.013,1020720,984514
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.107,169,109,0.098,0.135,1020720,984514
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.943,1137,0,0.000,0.620,1020720,870391
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.712,1039,0,0.000,0.444,1020720,870391
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,1.355,2605,1696,1.691,1.896,1020720,720692
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,2.890,5039,4229,1.946,3.341,1020720,107342
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.340,501,0,0.000,0.191,1020720,648440
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,1.732,2065,1,0.000,1.058,1020720,819062
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,5.104,9313,3198,1.747,4.538,1020720,870391
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,5.032,8756,7364,3.545,5.622,1020720,305570
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.020,4,0,0.000,0.012,1020720,984514
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.280,257,0,0.000,0.175,1020720,720692
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,1.475,1692,0,0.000,0.875,1020720,819062
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,9.773,10395,20804,5.101,9.317,1020720,832056
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.084,140,0,0.000,0.083,1020720,1033431
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.023,10,0,0.000,0.013,1020720,984514
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.110,107,0,0.000,0.074,1020720,720692
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.001,2,0,0.000,0.001,1020720,819062
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,1.801,2009,0,0.000,1.093,1020720,819062
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,12.253,14531,12278,7.956,12.225,1020720,819062
346789,859392,2016-02-15 18:00:00.000,2016-02-11 08:07:52.273,0.401,680,2,0.000,0.269,1020720,870391
191958,921408,2016-02-15 10:00:00.000,2016-02-11 08:09:47.103,0.000,0,248,0.062,0.059,465190,205345
191958,921408,2016-02-21 10:00:00.000,2016-02-11 08:11:14.950,0.000,0,2,0.000,0.000,958236,1040514
191958,921408,2016-02-21 10:00:00.000,2016-02-11 08:11:14.950,0.012,39,39,0.012,0.020,958236,645929
191958,921408,2016-02-21 10:00:00.000,2016-02-11 08:11:14.950,0.000,0,1,0.080,0.080,958236,448297
191958,921408,2016-02-21 10:00:00.000,2016-02-11 08:11:14.950,0.001,7,90,0.101,0.100,958236,925252
191958,921408,2016-02-21 10:00:00.000,2016-02-11 08:11:14.950,0.700,2336,80,0.014,0.646,958236,423029
191958,921408,2016-02-21 10:00:00.000,2016-02-11 08:11:14.950,0.026,11,573,1.034,1.060,958236,790814
191958,921408,2016-02-21 10:00:00.000,2016-02-11 08:11:14.950,2.689,7851,0,0.000,2.107,958236,378754
191958,921408,2016-02-21 10:00:00.000,2016-02-11 08:11:14.950,3.618,10611,230,0.036,3.036,958236,319262
191958,921408,2016-02-21 10:00:00.000,2016-02-11 08:11:14.950,4.169,12050,37,0.011,3.885,958236,875975
191958,921408,2016-02-21 10:00:00.000,2016-02-11 08:11:14.950,2.360,5457,14151,3.632,5.247,958236,192433
191958,921408,2016-02-21 10:00:00.000,2016-02-11 08:11:14.950,0.583,1381,22486,5.705,5.295,958236,974661
191958,921408,2016-02-21 10:00:00.000,2016-02-11 08:11:14.950,3.254,7876,18371,4.834,7.260,958236,205345
346789,859392,2016-02-25 17:00:00.000,2016-02-11 08:13:22.733,1.092,2332,817,0.413,0.915,402706,984514
346789,859392,2016-02-25 17:00:00.000,2016-02-11 08:13:22.733,6.703,22735,5485,1.103,4.845,402706,1033431
346789,859392,2016-02-25 17:00:00.000,2016-02-11 08:13:22.733,54.646,107965,19353,8.173,43.452,402706,870391
346789,859392,2016-02-25 17:00:00.000,2016-02-11 08:13:22.733,44.851,66005,40495,22.624,43.827,402706,374392
346789,859392,2016-02-25 17:00:00.000,2016-02-11 08:13:22.733,62.853,127267,29260,10.323,50.396,402706,305570
346789,859392,2016-02-25 17:00:00.000,2016-02-11 08:13:22.733,31.405,38413,12470,10.428,26.162,402706,720692
346789,859392,2016-02-25 17:00:00.000,2016-02-11 08:13:22.733,28.873,61933,22154,8.212,19.080,402706,39070
346789,859392,2016-02-25 17:00:00.000,2016-02-11 08:13:22.733,36.848,126768,40402,6.694,30.265,402706,107342
346789,859392,2016-02-25 17:00:00.000,2016-02-11 08:13:22.733,12.480,22224,3315,1.781,8.036,402706,648440
346789,859392,2016-02-25 17:00:00.000,2016-02-11 08:13:22.733,118.322,434831,289077,13.405,85.696,402706,832056
